date,buy tesla_unscaled,buy tesla_monthly,isPartial,scale,buy tesla,elon musk_unscaled,elon musk_monthly,isPartial,scale,elon musk,model 3_unscaled,model 3_monthly,isPartial,scale,model 3,model y_unscaled,model y_monthly,isPartial,scale,model y,tsla stock_unscaled,tsla stock_monthly,isPartial,scale,tsla stock,tesla earnings_unscaled,tesla earnings_monthly,isPartial,scale,tesla earnings,car market_unscaled,car market_monthly,isPartial,scale,car market,electric vehicles_unscaled,electric vehicles_monthly,isPartial,scale,electric vehicles,environment_unscaled,environment_monthly,isPartial,scale,environment,elon musk fraud_unscaled,elon musk fraud_monthly,isPartial,scale,elon musk fraud,whistleblower_unscaled,whistleblower_monthly,isPartial,scale,whistleblower,union_unscaled,union_monthly,isPartial,scale,union,tesla debt_unscaled,tesla debt_monthly,isPartial,scale,tesla debt,subsidy_unscaled,subsidy_monthly,isPartial,scale,subsidy
2021-06-21,33,27.0,,0.27,8.91,51,10.0,,0.1,5.1000000000000005,69,88.0,,0.88,60.72,68,91.0,,0.91,61.88,67,44.0,,0.44,29.48,26,3.0,,0.03,0.78,81,60.0,,0.6,48.6,88,59.0,,0.59,51.919999999999995,69,54.0,,0.54,37.260000000000005,0.0,50.0,,0.5,0.0,100,2.0,,0.02,2.0,89,83.0,,0.83,73.86999999999999,0,21.0,,0.21,0.0,80,65.0,,0.65,52.0
2021-06-22,27,27.0,,0.27,7.290000000000001,40,10.0,,0.1,4.0,58,88.0,,0.88,51.04,55,91.0,,0.91,50.050000000000004,55,44.0,,0.44,24.2,26,3.0,,0.03,0.78,54,60.0,,0.6,32.4,61,59.0,,0.59,35.989999999999995,76,54.0,,0.54,41.040000000000006,0.0,50.0,,0.5,0.0,37,2.0,,0.02,0.74,89,83.0,,0.83,73.86999999999999,0,21.0,,0.21,0.0,66,65.0,,0.65,42.9
2021-06-23,39,27.0,,0.27,10.530000000000001,39,10.0,,0.1,3.9000000000000004,64,88.0,,0.88,56.32,77,91.0,,0.91,70.07000000000001,71,44.0,,0.44,31.24,25,3.0,,0.03,0.75,48,60.0,,0.6,28.799999999999997,43,59.0,,0.59,25.369999999999997,81,54.0,,0.54,43.74,0.0,50.0,,0.5,0.0,74,2.0,,0.02,1.48,81,83.0,,0.83,67.22999999999999,92,21.0,,0.21,19.32,52,65.0,,0.65,33.800000000000004
2021-06-24,54,27.0,,0.27,14.580000000000002,43,10.0,,0.1,4.3,79,88.0,,0.88,69.52,62,91.0,,0.91,56.42,100,44.0,,0.44,44.0,0,3.0,,0.03,0.0,72,60.0,,0.6,43.199999999999996,22,59.0,,0.59,12.979999999999999,74,54.0,,0.54,39.96,0.0,50.0,,0.5,0.0,25,2.0,,0.02,0.5,85,83.0,,0.83,70.55,0,21.0,,0.21,0.0,74,65.0,,0.65,48.1
2021-06-25,14,27.0,,0.27,3.7800000000000002,44,10.0,,0.1,4.4,74,88.0,,0.88,65.12,58,91.0,,0.91,52.78,91,44.0,,0.44,40.04,0,3.0,,0.03,0.0,61,60.0,,0.6,36.6,68,59.0,,0.59,40.12,75,54.0,,0.54,40.5,0.0,50.0,,0.5,0.0,64,2.0,,0.02,1.28,89,83.0,,0.83,73.86999999999999,0,21.0,,0.21,0.0,41,65.0,,0.65,26.650000000000002
2021-06-26,37,27.0,,0.27,9.99,54,10.0,,0.1,5.4,74,88.0,,0.88,65.12,100,91.0,,0.91,91.0,19,44.0,,0.44,8.36,29,3.0,,0.03,0.87,55,60.0,,0.6,33.0,50,59.0,,0.59,29.5,41,54.0,,0.54,22.14,0.0,50.0,,0.5,0.0,28,2.0,,0.02,0.56,69,83.0,,0.83,57.269999999999996,0,21.0,,0.21,0.0,30,65.0,,0.65,19.5
2021-06-27,30,26.0,False,0.26,7.800000000000001,50,10.0,False,0.1,5.0,100,91.0,False,0.91,91.0,74,83.0,False,0.83,61.419999999999995,9,37.0,False,0.37,3.33,0,3.0,False,0.03,0.0,37,66.0,False,0.66,24.42,57,61.0,False,0.61,34.769999999999996,36,52.0,False,0.52,18.72,0.0,0.0,False,0.0,0.0,71,3.0,False,0.03,2.13,56,84.0,False,0.84,47.04,0,20.0,False,0.2,0.0,53,72.0,False,0.72,38.16
2021-06-28,60,26.0,,0.26,15.600000000000001,51,10.0,,0.1,5.1000000000000005,52,91.0,,0.91,47.32,57,83.0,,0.83,47.309999999999995,60,37.0,,0.37,22.2,26,3.0,,0.03,0.78,71,66.0,,0.66,46.86,33,61.0,,0.61,20.13,56,52.0,,0.52,29.12,0.0,0.0,,0.0,0.0,38,3.0,,0.03,1.14,89,84.0,,0.84,74.75999999999999,0,20.0,,0.2,0.0,33,72.0,,0.72,23.759999999999998
2021-06-29,27,26.0,,0.26,7.0200000000000005,44,10.0,,0.1,4.4,79,91.0,,0.91,71.89,55,83.0,,0.83,45.65,61,37.0,,0.37,22.57,0,3.0,,0.03,0.0,49,66.0,,0.66,32.34,78,61.0,,0.61,47.58,94,52.0,,0.52,48.88,0.0,0.0,,0.0,0.0,88,3.0,,0.03,2.6399999999999997,87,84.0,,0.84,73.08,94,20.0,,0.2,18.8,53,72.0,,0.72,38.16
2021-06-30,39,26.0,,0.26,10.14,38,10.0,,0.1,3.8000000000000003,65,91.0,,0.91,59.15,55,83.0,,0.83,45.65,67,37.0,,0.37,24.79,100,3.0,,0.03,3.0,100,66.0,,0.66,66.0,59,61.0,,0.61,35.99,87,52.0,,0.52,45.24,0.0,0.0,,0.0,0.0,49,3.0,,0.03,1.47,86,84.0,,0.84,72.24,0,20.0,,0.2,0.0,78,72.0,,0.72,56.16
2021-07-01,100,26.0,,0.26,26.0,56,10.0,,0.1,5.6000000000000005,78,91.0,,0.91,70.98,54,83.0,,0.83,44.82,44,37.0,,0.37,16.28,4,3.0,,0.03,0.12,92,66.0,,0.66,60.720000000000006,48,61.0,,0.61,29.28,76,52.0,,0.52,39.52,0.0,0.0,,0.0,0.0,36,3.0,,0.03,1.08,94,84.0,,0.84,78.96,0,20.0,,0.2,0.0,49,72.0,,0.72,35.28
2021-07-02,37,26.0,,0.26,9.620000000000001,61,10.0,,0.1,6.1000000000000005,65,91.0,,0.91,59.15,51,83.0,,0.83,42.33,52,37.0,,0.37,19.24,6,3.0,,0.03,0.18,27,66.0,,0.66,17.82,39,61.0,,0.61,23.79,72,52.0,,0.52,37.44,0.0,0.0,,0.0,0.0,38,3.0,,0.03,1.14,94,84.0,,0.84,78.96,0,20.0,,0.2,0.0,52,72.0,,0.72,37.44
2021-07-03,25,26.0,,0.26,6.5,54,10.0,,0.1,5.4,84,91.0,,0.91,76.44,67,83.0,,0.83,55.61,6,37.0,,0.37,2.2199999999999998,0,3.0,,0.03,0.0,70,66.0,,0.66,46.2,31,61.0,,0.61,18.91,54,52.0,,0.52,28.080000000000002,0.0,0.0,,0.0,0.0,34,3.0,,0.03,1.02,73,84.0,,0.84,61.32,0,20.0,,0.2,0.0,32,72.0,,0.72,23.04
2021-07-04,70,31.0,False,0.31,21.7,63,10.0,False,0.1,6.300000000000001,100,93.0,False,0.93,93.0,58,89.0,False,0.89,51.62,8,30.0,False,0.3,2.4,0,4.0,False,0.04,0.0,62,83.0,False,0.83,51.46,46,52.0,False,0.52,23.92,53,53.0,False,0.53,28.09,0.0,0.0,False,0.0,0.0,29,2.0,False,0.02,0.58,52,85.0,False,0.85,44.199999999999996,0,42.0,False,0.42,0.0,35,55.0,False,0.55,19.25
2021-07-05,42,31.0,,0.31,13.02,55,10.0,,0.1,5.5,75,93.0,,0.93,69.75,72,89.0,,0.89,64.08,4,30.0,,0.3,1.2,0,4.0,,0.04,0.0,79,83.0,,0.83,65.57,57,52.0,,0.52,29.64,71,53.0,,0.53,37.63,0.0,0.0,,0.0,0.0,7,2.0,,0.02,0.14,77,85.0,,0.85,65.45,0,42.0,,0.42,0.0,17,55.0,,0.55,9.350000000000001
2021-07-06,37,31.0,,0.31,11.47,62,10.0,,0.1,6.2,74,93.0,,0.93,68.82000000000001,60,89.0,,0.89,53.4,43,30.0,,0.3,12.9,6,4.0,,0.04,0.24,37,83.0,,0.83,30.709999999999997,17,52.0,,0.52,8.84,94,53.0,,0.53,49.82,0.0,0.0,,0.0,0.0,19,2.0,,0.02,0.38,100,85.0,,0.85,85.0,0,42.0,,0.42,0.0,88,55.0,,0.55,48.400000000000006
2021-07-07,14,31.0,,0.31,4.34,48,10.0,,0.1,4.800000000000001,85,93.0,,0.93,79.05,57,89.0,,0.89,50.730000000000004,45,30.0,,0.3,13.5,4,4.0,,0.04,0.16,75,83.0,,0.83,62.25,11,52.0,,0.52,5.720000000000001,86,53.0,,0.53,45.580000000000005,0.0,0.0,,0.0,0.0,12,2.0,,0.02,0.24,85,85.0,,0.85,72.25,0,42.0,,0.42,0.0,42,55.0,,0.55,23.1
2021-07-08,44,31.0,,0.31,13.64,56,10.0,,0.1,5.6000000000000005,68,93.0,,0.93,63.24,60,89.0,,0.89,53.4,46,30.0,,0.3,13.799999999999999,4,4.0,,0.04,0.16,100,83.0,,0.83,83.0,67,52.0,,0.52,34.84,94,53.0,,0.53,49.82,0.0,0.0,,0.0,0.0,12,2.0,,0.02,0.24,88,85.0,,0.85,74.8,0,42.0,,0.42,0.0,80,55.0,,0.55,44.0
2021-07-09,52,31.0,,0.31,16.12,56,10.0,,0.1,5.6000000000000005,69,93.0,,0.93,64.17,57,89.0,,0.89,50.730000000000004,39,30.0,,0.3,11.7,2,4.0,,0.04,0.08,69,83.0,,0.83,57.269999999999996,73,52.0,,0.52,37.96,88,53.0,,0.53,46.64,0.0,0.0,,0.0,0.0,31,2.0,,0.02,0.62,98,85.0,,0.85,83.3,0,42.0,,0.42,0.0,59,55.0,,0.55,32.45
2021-07-10,50,31.0,,0.31,15.5,66,10.0,,0.1,6.6000000000000005,85,93.0,,0.93,79.05,66,89.0,,0.89,58.74,9,30.0,,0.3,2.6999999999999997,0,4.0,,0.04,0.0,77,83.0,,0.83,63.91,50,52.0,,0.52,26.0,59,53.0,,0.53,31.270000000000003,0.0,0.0,,0.0,0.0,7,2.0,,0.02,0.14,71,85.0,,0.85,60.35,0,42.0,,0.42,0.0,57,55.0,,0.55,31.35
2021-07-11,41,23.0,False,0.23,9.43,81,12.0,False,0.12,9.719999999999999,87,86.0,False,0.86,74.82,64,90.0,False,0.9,57.6,6,36.0,False,0.36,2.16,2,11.0,False,0.11,0.22,87,96.0,False,0.96,83.52,85,53.0,False,0.53,45.050000000000004,54,55.0,False,0.55,29.700000000000003,0.0,0.0,False,0.0,0.0,27,3.0,False,0.03,0.8099999999999999,52,89.0,False,0.89,46.28,0,21.0,False,0.21,0.0,48,52.0,False,0.52,24.96
2021-07-12,29,23.0,,0.23,6.67,75,12.0,,0.12,9.0,83,86.0,,0.86,71.38,62,90.0,,0.9,55.800000000000004,50,36.0,,0.36,18.0,10,11.0,,0.11,1.1,46,96.0,,0.96,44.16,81,53.0,,0.53,42.93,95,55.0,,0.55,52.25000000000001,0.0,0.0,,0.0,0.0,18,3.0,,0.03,0.54,88,89.0,,0.89,78.32000000000001,0,21.0,,0.21,0.0,100,52.0,,0.52,52.0
2021-07-13,59,23.0,,0.23,13.57,58,12.0,,0.12,6.96,77,86.0,,0.86,66.22,56,90.0,,0.9,50.4,42,36.0,,0.36,15.12,2,11.0,,0.11,0.22,58,96.0,,0.96,55.68,50,53.0,,0.53,26.5,94,55.0,,0.55,51.7,0.0,0.0,,0.0,0.0,12,3.0,,0.03,0.36,87,89.0,,0.89,77.43,0,21.0,,0.21,0.0,80,52.0,,0.52,41.6
2021-07-14,29,23.0,,0.23,6.67,60,12.0,,0.12,7.199999999999999,89,86.0,,0.86,76.53999999999999,45,90.0,,0.9,40.5,43,36.0,,0.36,15.479999999999999,6,11.0,,0.11,0.66,46,96.0,,0.96,44.16,16,53.0,,0.53,8.48,85,55.0,,0.55,46.75000000000001,0.0,0.0,,0.0,0.0,60,3.0,,0.03,1.7999999999999998,90,89.0,,0.89,80.1,33,21.0,,0.21,6.93,86,52.0,,0.52,44.72
2021-07-15,37,23.0,,0.23,8.51,55,12.0,,0.12,6.6,76,86.0,,0.86,65.36,52,90.0,,0.9,46.800000000000004,45,36.0,,0.36,16.2,0,11.0,,0.11,0.0,69,96.0,,0.96,66.24,56,53.0,,0.53,29.68,79,55.0,,0.55,43.45,0.0,0.0,,0.0,0.0,6,3.0,,0.03,0.18,97,89.0,,0.89,86.33,0,21.0,,0.21,0.0,96,52.0,,0.52,49.92
2021-07-16,52,23.0,,0.23,11.96,39,12.0,,0.12,4.68,67,86.0,,0.86,57.62,44,90.0,,0.9,39.6,40,36.0,,0.36,14.399999999999999,4,11.0,,0.11,0.44,63,96.0,,0.96,60.48,50,53.0,,0.53,26.5,93,55.0,,0.55,51.150000000000006,0.0,0.0,,0.0,0.0,31,3.0,,0.03,0.9299999999999999,91,89.0,,0.89,80.99,0,21.0,,0.21,0.0,51,52.0,,0.52,26.52
2021-07-17,58,23.0,,0.23,13.34,58,12.0,,0.12,6.96,89,86.0,,0.86,76.53999999999999,72,90.0,,0.9,64.8,6,36.0,,0.36,2.16,2,11.0,,0.11,0.22,89,96.0,,0.96,85.44,25,53.0,,0.53,13.25,56,55.0,,0.55,30.800000000000004,0.0,0.0,,0.0,0.0,21,3.0,,0.03,0.63,69,89.0,,0.89,61.410000000000004,0,21.0,,0.21,0.0,41,52.0,,0.52,21.32
2021-07-18,50,22.0,False,0.22,11.0,80,14.0,False,0.14,11.200000000000001,80,81.0,False,0.81,64.80000000000001,74,81.0,False,0.81,59.940000000000005,6,35.0,False,0.35,2.0999999999999996,4,13.0,False,0.13,0.52,83,62.0,False,0.62,51.46,50,43.0,False,0.43,21.5,64,56.0,False,0.56,35.84,0.0,0.0,False,0.0,0.0,28,3.0,False,0.03,0.84,58,85.0,False,0.85,49.3,0,0.0,False,0.0,0.0,25,57.0,False,0.57,14.249999999999998
2021-07-19,15,22.0,,0.22,3.3,66,14.0,,0.14,9.24,63,81.0,,0.81,51.03,57,81.0,,0.81,46.17,37,35.0,,0.35,12.95,4,13.0,,0.13,0.52,53,62.0,,0.62,32.86,56,43.0,,0.43,24.08,93,56.0,,0.56,52.080000000000005,0.0,0.0,,0.0,0.0,43,3.0,,0.03,1.29,90,85.0,,0.85,76.5,0,0.0,,0.0,0.0,44,57.0,,0.57,25.08
2021-07-20,22,22.0,,0.22,4.84,100,14.0,,0.14,14.000000000000002,65,81.0,,0.81,52.650000000000006,49,81.0,,0.81,39.690000000000005,50,35.0,,0.35,17.5,4,13.0,,0.13,0.52,53,62.0,,0.62,32.86,67,43.0,,0.43,28.81,99,56.0,,0.56,55.440000000000005,0.0,0.0,,0.0,0.0,100,3.0,,0.03,3.0,83,85.0,,0.85,70.55,0,0.0,,0.0,0.0,89,57.0,,0.57,50.73
2021-07-21,50,22.0,,0.22,11.0,77,14.0,,0.14,10.780000000000001,65,81.0,,0.81,52.650000000000006,37,81.0,,0.81,29.970000000000002,46,35.0,,0.35,16.099999999999998,8,13.0,,0.13,1.04,82,62.0,,0.62,50.839999999999996,43,43.0,,0.43,18.49,85,56.0,,0.56,47.6,0.0,0.0,,0.0,0.0,66,3.0,,0.03,1.98,85,85.0,,0.85,72.25,0,0.0,,0.0,0.0,92,57.0,,0.57,52.44
2021-07-22,30,22.0,,0.22,6.6,72,14.0,,0.14,10.080000000000002,70,81.0,,0.81,56.7,42,81.0,,0.81,34.02,51,35.0,,0.35,17.849999999999998,12,13.0,,0.13,1.56,53,62.0,,0.62,32.86,39,43.0,,0.43,16.77,99,56.0,,0.56,55.440000000000005,0.0,0.0,,0.0,0.0,13,3.0,,0.03,0.39,84,85.0,,0.85,71.39999999999999,0,0.0,,0.0,0.0,67,57.0,,0.57,38.19
2021-07-23,30,22.0,,0.22,6.6,61,14.0,,0.14,8.540000000000001,89,81.0,,0.81,72.09,40,81.0,,0.81,32.400000000000006,33,35.0,,0.35,11.549999999999999,12,13.0,,0.13,1.56,59,62.0,,0.62,36.58,51,43.0,,0.43,21.93,94,56.0,,0.56,52.64000000000001,0.0,0.0,,0.0,0.0,6,3.0,,0.03,0.18,91,85.0,,0.85,77.35,0,0.0,,0.0,0.0,75,57.0,,0.57,42.74999999999999
2021-07-24,66,22.0,,0.22,14.52,66,14.0,,0.14,9.24,78,81.0,,0.81,63.18000000000001,100,81.0,,0.81,81.0,7,35.0,,0.35,2.4499999999999997,7,13.0,,0.13,0.91,89,62.0,,0.62,55.18,69,43.0,,0.43,29.669999999999998,56,56.0,,0.56,31.360000000000003,0.0,0.0,,0.0,0.0,14,3.0,,0.03,0.42,71,85.0,,0.85,60.35,0,0.0,,0.0,0.0,16,57.0,,0.57,9.12
2021-07-25,42,28.0,False,0.28,11.760000000000002,68,10.0,False,0.1,6.800000000000001,73,81.0,False,0.81,59.13,84,87.0,False,0.87,73.08,7,49.0,False,0.49,3.4299999999999997,18,47.0,False,0.47,8.459999999999999,72,76.0,False,0.76,54.72,38,45.0,False,0.45,17.1,72,52.0,False,0.52,37.44,0.0,0.0,False,0.0,0.0,14,3.0,False,0.03,0.42,57,83.0,False,0.83,47.309999999999995,0,61.0,False,0.61,0.0,8,53.0,False,0.53,4.24
2021-07-26,80,28.0,,0.28,22.400000000000002,56,10.0,,0.1,5.6000000000000005,93,81.0,,0.81,75.33,66,87.0,,0.87,57.42,79,49.0,,0.49,38.71,100,47.0,,0.47,47.0,36,76.0,,0.76,27.36,55,45.0,,0.45,24.75,98,52.0,,0.52,50.96,0.0,0.0,,0.0,0.0,18,3.0,,0.03,0.54,83,83.0,,0.83,68.89,0,61.0,,0.61,0.0,43,53.0,,0.53,22.790000000000003
2021-07-27,37,28.0,,0.28,10.360000000000001,55,10.0,,0.1,5.5,71,81.0,,0.81,57.510000000000005,50,87.0,,0.87,43.5,100,49.0,,0.49,49.0,47,47.0,,0.47,22.09,68,76.0,,0.76,51.68,100,45.0,,0.45,45.0,77,52.0,,0.52,40.04,0.0,0.0,,0.0,0.0,25,3.0,,0.03,0.75,82,83.0,,0.83,68.06,33,61.0,,0.61,20.13,51,53.0,,0.53,27.03
2021-07-28,57,28.0,,0.28,15.96,47,10.0,,0.1,4.7,67,81.0,,0.81,54.27,51,87.0,,0.87,44.37,43,49.0,,0.49,21.07,0,47.0,,0.47,0.0,56,76.0,,0.76,42.56,54,45.0,,0.45,24.3,100,52.0,,0.52,52.0,0.0,0.0,,0.0,0.0,42,3.0,,0.03,1.26,80,83.0,,0.83,66.39999999999999,32,61.0,,0.61,19.52,49,53.0,,0.53,25.970000000000002
2021-07-29,15,28.0,,0.28,4.2,44,10.0,,0.1,4.4,76,81.0,,0.81,61.56,49,87.0,,0.87,42.63,51,49.0,,0.49,24.99,2,47.0,,0.47,0.94,37,76.0,,0.76,28.12,56,45.0,,0.45,25.2,86,52.0,,0.52,44.72,100.0,0.0,,0.0,0.0,37,3.0,,0.03,1.1099999999999999,84,83.0,,0.83,69.72,100,61.0,,0.61,61.0,44,53.0,,0.53,23.32
2021-07-30,58,28.0,,0.28,16.240000000000002,36,10.0,,0.1,3.6,71,81.0,,0.81,57.510000000000005,40,87.0,,0.87,34.8,39,49.0,,0.49,19.11,6,47.0,,0.47,2.82,16,76.0,,0.76,12.16,44,45.0,,0.45,19.8,67,52.0,,0.52,34.84,0.0,0.0,,0.0,0.0,37,3.0,,0.03,1.1099999999999999,93,83.0,,0.83,77.19,33,61.0,,0.61,20.13,36,53.0,,0.53,19.080000000000002
2021-07-31,49,28.0,,0.28,13.72,65,10.0,,0.1,6.5,87,81.0,,0.81,70.47,68,87.0,,0.87,59.16,13,49.0,,0.49,6.37,0,47.0,,0.47,0.0,99,76.0,,0.76,75.24,25,45.0,,0.45,11.25,54,52.0,,0.52,28.080000000000002,0.0,0.0,,0.0,0.0,48,3.0,,0.03,1.44,73,83.0,,0.83,60.589999999999996,0,61.0,,0.61,0.0,49,53.0,,0.53,25.970000000000002
2021-08-01,49,25.0,False,0.25,12.25,46,10.0,False,0.1,4.6000000000000005,84,77.0,False,0.77,64.68,74,84.0,False,0.84,62.16,13,36.0,False,0.36,4.68,0,7.0,False,0.07,0.0,80,74.0,False,0.74,59.2,26,79.0,False,0.79,20.54,28,54.0,False,0.54,15.120000000000001,0.0,0.0,False,0.0,0.0,51,4.0,False,0.04,2.04,65,84.0,False,0.84,54.6,0,0.0,False,0.0,0.0,31,78.0,False,0.78,24.18
2021-08-02,35,25.0,,0.25,8.75,54,10.0,,0.1,5.4,72,77.0,,0.77,55.44,73,84.0,,0.84,61.32,67,36.0,,0.36,24.119999999999997,33,7.0,,0.07,2.31,79,74.0,,0.74,58.46,30,79.0,,0.79,23.700000000000003,61,54.0,,0.54,32.940000000000005,0.0,0.0,,0.0,0.0,46,4.0,,0.04,1.84,98,84.0,,0.84,82.32,0,0.0,,0.0,0.0,52,78.0,,0.78,40.56
2021-08-03,27,25.0,,0.25,6.75,57,10.0,,0.1,5.7,67,77.0,,0.77,51.59,62,84.0,,0.84,52.08,100,36.0,,0.36,36.0,33,7.0,,0.07,2.31,73,74.0,,0.74,54.019999999999996,24,79.0,,0.79,18.96,63,54.0,,0.54,34.02,0.0,0.0,,0.0,0.0,77,4.0,,0.04,3.08,92,84.0,,0.84,77.28,0,0.0,,0.0,0.0,57,78.0,,0.78,44.46
2021-08-04,53,25.0,,0.25,13.25,74,10.0,,0.1,7.4,75,77.0,,0.77,57.75,65,84.0,,0.84,54.6,74,36.0,,0.36,26.64,65,7.0,,0.07,4.550000000000001,39,74.0,,0.74,28.86,32,79.0,,0.79,25.28,50,54.0,,0.54,27.0,0.0,0.0,,0.0,0.0,54,4.0,,0.04,2.16,90,84.0,,0.84,75.6,0,0.0,,0.0,0.0,68,78.0,,0.78,53.04
2021-08-05,64,25.0,,0.25,16.0,60,10.0,,0.1,6.0,62,77.0,,0.77,47.74,54,84.0,,0.84,45.36,85,36.0,,0.36,30.599999999999998,67,7.0,,0.07,4.69,35,74.0,,0.74,25.9,100,79.0,,0.79,79.0,67,54.0,,0.54,36.18,0.0,0.0,,0.0,0.0,16,4.0,,0.04,0.64,98,84.0,,0.84,82.32,0,0.0,,0.0,0.0,59,78.0,,0.78,46.02
2021-08-06,36,25.0,,0.25,9.0,51,10.0,,0.1,5.1000000000000005,52,77.0,,0.77,40.04,69,84.0,,0.84,57.96,65,36.0,,0.36,23.4,33,7.0,,0.07,2.31,81,74.0,,0.74,59.94,58,79.0,,0.79,45.82,56,54.0,,0.54,30.240000000000002,0.0,0.0,,0.0,0.0,16,4.0,,0.04,0.64,94,84.0,,0.84,78.96,0,0.0,,0.0,0.0,23,78.0,,0.78,17.94
2021-08-07,70,25.0,,0.25,17.5,62,10.0,,0.1,6.2,76,77.0,,0.77,58.52,93,84.0,,0.84,78.11999999999999,15,36.0,,0.36,5.3999999999999995,0,7.0,,0.07,0.0,57,74.0,,0.74,42.18,36,79.0,,0.79,28.44,39,54.0,,0.54,21.060000000000002,0.0,0.0,,0.0,0.0,34,4.0,,0.04,1.36,73,84.0,,0.84,61.32,0,0.0,,0.0,0.0,19,78.0,,0.78,14.82
